S,E,I,R,H
117040.4,1191,669.8,3092001.639396086,1399.5
117288.7,1223.1,832.9,3090871.2510269573,1816.7
116821.2,1605.7,880.5,3090238.821358959,2038.6
115112.6,2256,1287.6,3090221.4356043595,2646
111841.6,3124,1799.6,3091458.280932282,3838.3
108224.9,3258.8,2246.9,3093843.199051852,5148.8
106515.1,2625.4,1691.7,3096103.329270511,5021.6
102761.8,3442.1,2071.3,3098030.013376394,4619.4
97275,4266.4,2576.8,3101564.6985992524,5927.3
91369.9,4812.1,2982.2,3105907.654212664,6972.7
84802.8,5075.9,3237.2,3111349.4993152013,7935.5
78487.1,4941.2,3276.4,3117168.6928094095,8294.8
73010.2,4478.9,3033.1,3122760.445517084,8027.3
70144.4,2854.6,2355.6,3127354.8432655726,7158.7
69322.1,1949.4,1394.1,3129470.641014063,4609.6
68541.1,1668.5,1159.3,3130210.7196802036,3212.7
68169.3,1392.7,981.9,3130481.0880564502,2733.4
68213.6,1171.8,816.7,3130281.436152206,2280
68194.7,1044.3,732.4,3129975.8415294974,2025.2
68708.7,882.1,603.5,3129226.5067804167,1730.3
69663.5,568.3,464.8,3128206.0155322226,1416.6
71147.3,295.1,245.4,3126703.2456638743,920.6
72899.7,153.3,132.5,3124705.224163666,458.9
74751.9,85.4,73.5,3122483.0669015767,267.4
76720.5,71.4,52.7,3120066.5815226566,157.3
78450.1,68.4,45.7,3117864.684592291,125.8
80274.2,62.5,40.4,3115586.5017081257,111.9
82104.6,50.8,38.2,3113304.718823962,101.3
83897.3,50.1,31.1,3111069.0988190994,91.3
85836.3,43.1,27.2,3108692.8848031517,72
87782.1,44.2,23.9,3106312.5869544954,70.4
89710.5,36.2,26.2,3103958.7081800774,67.5
91592.6,34.3,22.3,3101659.600670128,65.9
93420,47.8,28.9,3099397.6644246243,69.8
95308.3,57.2,33.5,3097086.374980275,78.4
97154.6,69.7,38,3094825.352206771,91.4
98763,103.3,60.7,3092765.4680992626,136.7
100516.6,133.9,77.7,3090583.270654626,180.9
101934,240.1,139.5,3088616.8732099915,319.5
103536.2,219.4,153.4,3086656.8393533486,399.7
105208.7,214.4,131.2,3084647.2790945964,343.1
106732.2,277.8,160.6,3082680.1778881648,363.6
108039.3,379.5,219.3,3080865.1666722875,501.9
109272.1,491.9,295.7,3079106.605844218,618.6
110378.7,612.8,355.9,3077488.1555281077,774.3
